Step,Ke_T,Ke_M,Temp_Act,Temp_Tar,Vx_Mean,Vy_Mean,Pot_Energy
161900,"550,762842556","5,507628426","5,507628426","5,627000000","-0,068285392","0,022794229","12729,683252954"
162000,"512,794031389","5,127940314","5,127940314","5,627000000","-0,299692661","-0,041352982","12722,776843400"
162100,"600,823911330","6,008239113","6,008239113","5,627000000","0,143451208","0,071479137","12502,341318444"
162200,"556,650517316","5,566505173","5,566505173","5,627000000","0,031425655","0,109058944","12442,678342404"
162300,"495,202074847","4,952020748","4,952020748","5,627000000","0,525065288","-0,221131983","12492,101900848"
162400,"476,686518698","4,766865187","4,766865187","5,627000000","0,204354843","-0,174031724","12569,437331317"
162500,"572,017579768","5,720175798","5,720175798","5,627000000","0,075956908","-0,109818041","12547,573800677"
162600,"639,587213022","6,395872130","6,395872130","5,627000000","-0,580524317","-0,498894145","12619,019485854"
162700,"687,864063693","6,878640637","6,878640637","5,627000000","-0,400293728","-0,013775911","12571,523233075"
162800,"578,355686470","5,783556865","5,783556865","5,627000000","0,029937100","-0,138795857","12659,766813013"
162900,"582,764781965","5,827647820","5,827647820","5,627000000","0,322478973","0,270252974","12564,834830626"
163000,"550,937721927","5,509377219","5,509377219","5,627000000","0,465938763","-0,190564552","12480,504067597"
163100,"429,829095792","4,298290958","4,298290958","5,627000000","0,023594739","-0,245311124","12671,613463900"
163200,"580,757553552","5,807575536","5,807575536","5,627000000","-0,015566207","-0,107453470","12526,572894822"
163300,"519,555673949","5,195556739","5,195556739","5,627000000","-0,028826592","0,157207607","12851,698993566"
163400,"682,787957341","6,827879573","6,827879573","5,627000000","0,264210066","0,243377209","12680,374790509"
163500,"648,202553152","6,482025532","6,482025532","5,627000000","0,035070571","0,246857616","12688,628342585"
163600,"612,571781748","6,125717817","6,125717817","5,627000000","0,010264303","-0,519056702","12611,304453732"
163700,"492,090616994","4,920906170","4,920906170","5,627000000","-0,177128367","-0,441222279","12654,771604649"
163800,"498,553987652","4,985539877","4,985539877","5,627000000","-0,200136268","-0,187635763","12583,831176321"
163900,"563,556555512","5,635565555","5,635565555","5,627000000","-0,073082816","0,046359519","12513,694509956"
164000,"550,843439342","5,508434393","5,508434393","5,627000000","0,164266765","0,716749909","12634,185595992"
164100,"577,379665089","5,773796651","5,773796651","5,627000000","0,188116810","0,351236250","12644,039149059"
164200,"538,034720805","5,380347208","5,380347208","5,627000000","0,184623328","0,042737761","12757,827594480"
164300,"452,530795605","4,525307956","4,525307956","5,627000000","-0,286114729","-0,805037826","12950,174012350"
164400,"553,115998935","5,531159989","5,531159989","5,627000000","-0,298290416","-0,202241901","12776,657765946"
164500,"486,378350398","4,863783504","4,863783504","5,627000000","-0,161137433","0,042245247","12900,246339588"
164600,"668,785253121","6,687852531","6,687852531","5,627000000","-0,128245617","0,552232393","12577,091913492"
164700,"580,704239865","5,807042399","5,807042399","5,627000000","0,104556869","0,807447839","12752,740251717"
164800,"622,149883958","6,221498840","6,221498840","5,627000000","0,477604301","-0,098401944","12656,970091172"
164900,"574,315555046","5,743155550","5,743155550","5,627000000","-0,042136395","-0,606375014","12731,753873433"
165000,"587,781017289","5,877810173","5,877810173","5,627000000","-0,186567763","-0,162286733","12706,936762643"
165100,"563,011311752","5,630113118","5,630113118","5,627000000","-0,108389069","0,093401233","12695,766009060"
165200,"591,884005514","5,918840055","5,918840055","5,627000000","-0,023860359","0,183229787","12635,681368902"
165300,"578,606441438","5,786064414","5,786064414","5,627000000","0,051158553","0,216652601","12719,871830122"
165400,"628,042326674","6,280423267","6,280423267","5,627000000","0,486205054","0,170574796","12702,150674159"
165500,"611,304548010","6,113045480","6,113045480","5,627000000","-0,145419214","-0,367500585","12693,222290688"
165600,"525,092899418","5,250928994","5,250928994","5,627000000","-0,311980479","-0,269075111","12739,601454329"
165700,"481,212990929","4,812129909","4,812129909","5,627000000","-0,485999559","0,129819740","12784,991900171"
165800,"487,372418600","4,873724186","4,873724186","5,627000000","-0,434538200","0,140866786","12863,928167206"
165900,"610,440940187","6,104409402","6,104409402","5,627000000","0,021567540","0,500372067","12765,385739333"
166000,"665,798999261","6,657989993","6,657989993","5,627000000","0,334745970","0,058989872","12680,020433687"
166100,"577,972441980","5,779724420","5,779724420","5,627000000","0,368613712","-0,462989758","12719,145724544"
166200,"561,683265276","5,616832653","5,616832653","5,627000000","-0,087179606","-0,421373974","12605,306178777"
166300,"504,759213696","5,047592137","5,047592137","5,627000000","-0,444182183","-0,369387839","12611,141203565"
166400,"538,518489351","5,385184894","5,385184894","5,627000000","-0,054608926","0,224846792","12585,891609356"
166500,"632,638838458","6,326388385","6,326388385","5,627000000","0,112635521","0,725996106","12565,766237773"
166600,"687,989711172","6,879897112","6,879897112","5,627000000","0,216877564","0,356509778","12523,015759305"
166700,"563,128882984","5,631288830","5,631288830","5,627000000","0,471640119","-0,477268000","12642,227189764"
166800,"507,689777397","5,076897774","5,076897774","5,627000000","-0,093880281","-0,338259939","12692,515927891"
166900,"532,898733230","5,328987332","5,328987332","5,627000000","-0,088002547","-0,413718128","12718,821669307"
167000,"613,162945747","6,131629457","6,131629457","5,627000000","-0,121722532","0,359064167","12727,596013380"
167100,"619,567790795","6,195677908","6,195677908","5,627000000","-0,019292894","0,687296647","12787,922573656"
167200,"567,887305550","5,678873056","5,678873056","5,627000000","0,075128553","0,118174588","12775,506305043"
167300,"535,243861220","5,352438612","5,352438612","5,627000000","-0,292524482","-0,354063640","12685,341190882"
167400,"495,812166769","4,958121668","4,958121668","5,627000000","0,063970009","-0,385521115","12686,545364298"
167500,"581,428848753","5,814288488","5,814288488","5,627000000","0,060867697","-0,114245061","12535,651432412"
167600,"524,115259406","5,241152594","5,241152594","5,627000000","-0,058367987","0,112139645","12675,223418074"
167700,"549,166644969","5,491666450","5,491666450","5,627000000","-0,046453608","0,228123657","12692,655640645"
167800,"551,337074414","5,513370744","5,513370744","5,627000000","-0,283171781","0,181799549","12749,412164508"
167900,"554,614332243","5,546143322","5,546143322","5,627000000","-0,226095719","0,094918479","12799,998281689"
168000,"611,759265122","6,117592651","6,117592651","5,627000000","0,041086456","-0,190550962","12716,099483583"
168100,"490,978990927","4,909789909","4,909789909","5,627000000","-0,076016205","-0,328755943","12891,903200313"
168200,"506,266359656","5,062663597","5,062663597","5,627000000","-0,036111577","0,037076737","12834,225391873"
168300,"536,090505237","5,360905052","5,360905052","5,627000000","0,185466889","0,346169789","12784,816681274"
168400,"532,249791849","5,322497918","5,322497918","5,627000000","-0,003261260","0,482628656","12738,498335378"
168500,"497,566098352","4,975660984","4,975660984","5,627000000","0,017472199","0,111762503","12804,700079481"
168600,"578,781355444","5,787813554","5,787813554","5,627000000","0,097622528","-0,303591530","12743,797195432"
168700,"591,332564594","5,913325646","5,913325646","5,627000000","0,099081162","-0,430594343","12744,753540265"
168800,"582,892511981","5,828925120","5,828925120","5,627000000","-0,023875245","-0,143330437","12726,478826211"
168900,"585,262033430","5,852620334","5,852620334","5,627000000","0,092262650","0,408908881","12658,719968919"
169000,"569,017580476","5,690175805","5,690175805","5,627000000","-0,271740629","0,546946560","12580,655135945"
169100,"451,624270233","4,516242702","4,516242702","5,627000000","0,145462448","0,281708081","12757,936396412"
169200,"530,900183209","5,309001832","5,309001832","5,627000000","-0,195462526","-0,130748528","12670,037070952"
169300,"619,263974710","6,192639747","6,192639747","5,627000000","-0,183071666","-0,314461005","12608,067061944"
169400,"638,578249013","6,385782490","6,385782490","5,627000000","-0,106634471","-0,012827753","12615,131956858"
169500,"579,386048709","5,793860487","5,793860487","5,627000000","0,196618738","0,296367840","12631,636985799"
169600,"597,571386163","5,975713862","5,975713862","5,627000000","-0,328342131","0,088636923","12451,122324531"
169700,"479,325668691","4,793256687","4,793256687","5,627000000","0,088727017","0,173812122","12594,561898865"
169800,"504,499662020","5,044996620","5,044996620","5,627000000","0,323598186","0,138923946","12602,138603345"
169900,"519,126934969","5,191269350","5,191269350","5,627000000","-0,149584450","-0,386686803","12757,583651789"
170000,"645,281324291","6,452813243","6,452813243","5,627000000","-0,066812390","-0,229653566","12725,753021100"
170100,"611,284414359","6,112844144","6,112844144","5,627000000","-0,089416804","0,092784247","12761,020404441"
170200,"553,864875520","5,538648755","5,538648755","5,627000000","-0,226651444","0,477431811","12726,033713445"
170300,"547,252513248","5,472525132","5,472525132","5,627000000","-0,372305919","-0,035106083","12617,411194863"
170400,"492,218592956","4,922185930","4,922185930","5,627000000","0,191963742","-0,242623088","12628,694866287"
170500,"460,319906402","4,603199064","4,603199064","5,627000000","0,117671701","-0,397304463","12696,745436372"
170600,"580,371117936","5,803711179","5,803711179","5,627000000","0,078605461","-0,358660538","12574,052058291"
170700,"523,261170667","5,232611707","5,232611707","5,627000000","-0,161579350","0,234168133","12847,544728713"
170800,"655,044989785","6,550449898","6,550449898","5,627000000","-0,246993114","0,287112896","12794,519077441"
170900,"628,319933278","6,283199333","6,283199333","5,627000000","-0,078719805","0,285417306","12848,206523662"
171000,"477,550391810","4,775503918","4,775503918","5,627000000","0,206082794","0,124132044","13012,453464480"
171100,"588,405232865","5,884052329","5,884052329","5,627000000","-0,068091409","-0,264159651","12668,557830704"
171200,"593,838929463","5,938389295","5,938389295","5,627000000","0,319069208","-0,159792051","12591,117106464"
171300,"598,746987243","5,987469872","5,987469872","5,627000000","-0,078704414","-0,200696776","12627,003840654"
171400,"477,978834966","4,779788350","4,779788350","5,627000000","-0,304238388","0,258158909","12983,574657025"
171500,"594,414016300","5,944140163","5,944140163","5,627000000","-0,471101629","0,137011053","12960,896715271"
171600,"611,469547520","6,114695475","6,114695475","5,627000000","0,245457774","-0,038573236","12913,708553568"
171700,"560,907986498","5,609079865","5,609079865","5,627000000","0,408490782","-0,166863197","12821,962301496"
171800,"533,690108918","5,336901089","5,336901089","5,627000000","0,016418074","0,108151337","12697,100093017"
171900,"561,827924547","5,618279245","5,618279245","5,627000000","-0,140284990","0,114999290","12563,027790769"
172000,"467,493111749","4,674931117","4,674931117","5,627000000","-0,429565728","-0,191765456","12792,665124770"
172100,"541,396307974","5,413963080","5,413963080","5,627000000","-0,214151587","0,533267283","12848,159723532"
172200,"636,034116896","6,360341169","6,360341169","5,627000000","0,123895624","-0,125061760","12927,310945250"
172300,"718,159780296","7,181597803","7,181597803","5,627000000","-0,089713576","0,185104447","12812,661460799"
172400,"596,897745674","5,968977457","5,968977457","5,627000000","0,321235275","0,079196813","12806,405459887"
172500,"610,734271765","6,107342718","6,107342718","5,627000000","0,029854249","-0,397616544","12538,504101219"
172600,"390,107250490","3,901072505","3,901072505","5,627000000","0,080268295","0,094161758","12801,451287879"
172700,"506,960794119","5,069607941","5,069607941","5,627000000","-0,249419037","-0,006792602","12608,360664566"
172800,"543,575023718","5,435750237","5,435750237","5,627000000","-0,238030909","0,122886945","12722,006158260"
172900,"641,203513972","6,412035140","6,412035140","5,627000000","-0,030004147","0,058166947","12750,711941773"
173000,"649,707063955","6,497070640","6,497070640","5,627000000","0,249011052","-0,014086092","12796,962360581"
173100,"612,480484973","6,124804850","6,124804850","5,627000000","0,136315871","0,149458871","12747,133175219"
173200,"648,738360528","6,487383605","6,487383605","5,627000000","-0,256691876","-0,171007919","12505,644347414"
173300,"460,304644186","4,603046442","4,603046442","5,627000000","0,027333295","-0,126136482","12698,811854242"
173400,"537,905143069","5,379051431","5,379051431","5,627000000","-0,300095891","0,372738031","12523,839031015"
173500,"554,726882134","5,547268821","5,547268821","5,627000000","-0,002674993","-0,174197448","12627,153837591"
173600,"701,038342987","7,010383430","7,010383430","5,627000000","0,360496398","-0,124975101","12583,399145556"
173700,"582,612360890","5,826123609","5,826123609","5,627000000","-0,076285910","0,033327268","12817,126659796"
173800,"650,892205574","6,508922056","6,508922056","5,627000000","0,021470798","-0,260692700","12539,385634203"
173900,"533,550483022","5,335504830","5,335504830","5,627000000","0,099341241","-0,027491295","12567,271554541"
174000,"415,770510914","4,157705109","4,157705109","5,627000000","-0,044156815","0,052077430","12687,091332044"
174100,"499,987855517","4,999878555","4,999878555","5,627000000","0,032562835","0,249807269","12598,314563058"
174200,"649,527208465","6,495272085","6,495272085","5,627000000","-0,135520033","0,223474941","12543,058885159"
174300,"731,192621830","7,311926218","7,311926218","5,627000000","0,009589220","-0,187391699","12554,239943406"
174400,"531,672222920","5,316722229","5,316722229","5,627000000","0,064275384","-0,257974241","12797,617877794"
174500,"561,871459936","5,618714599","5,618714599","5,627000000","0,319195134","0,238924102","12554,289611498"
174600,"492,455775350","4,924557754","4,924557754","5,627000000","-0,141612871","0,218000463","12565,244400187"
174700,"496,721142381","4,967211424","4,967211424","5,627000000","0,059452098","-0,042359264","12566,587761752"
174800,"551,594398547","5,515943985","5,515943985","5,627000000","-0,340039880","0,156104484","12601,764235843"
174900,"553,962867429","5,539628674","5,539628674","5,627000000","0,057964364","-0,292869030","12786,586860997"
175000,"728,295960408","7,282959604","7,282959604","5,627000000","0,426386786","-0,379666778","12603,892174081"
175100,"545,263234953","5,452632350","5,452632350","5,627000000","0,233693319","0,150924251","12893,000715142"
175200,"610,591190677","6,105911907","6,105911907","5,627000000","0,681547746","0,231179371","12713,081121567"
175300,"520,070556648","5,200705566","5,200705566","5,627000000","-0,163150903","0,333457240","12776,121335894"
175400,"523,486050319","5,234860503","5,234860503","5,627000000","-0,134646031","0,130892810","12703,112444971"
175500,"536,446417696","5,364464177","5,364464177","5,627000000","-0,055992700","-0,478694603","12705,519641661"
175600,"616,824371094","6,168243711","6,168243711","5,627000000","0,104180376","-0,363241434","12642,484125103"
175700,"454,314010968","4,543140110","4,543140110","5,627000000","-0,073835084","0,064823930","12971,147230720"
175800,"565,241217520","5,652412175","5,652412175","5,627000000","0,016250983","0,518687676","12845,315053558"
175900,"664,978808434","6,649788084","6,649788084","5,627000000","0,160404366","0,351137524","12707,302214437"
176000,"615,706921591","6,157069216","6,157069216","5,627000000","-0,156415531","-0,267278854","12777,277889055"
176100,"534,502023275","5,345020233","5,345020233","5,627000000","-0,043270424","-0,154669012","12846,794725140"
176200,"542,213954485","5,422139545","5,422139545","5,627000000","-0,234392654","-0,296419159","12739,705930145"
176300,"622,377461486","6,223774615","6,223774615","5,627000000","0,004042238","0,110651596","12465,004312682"
176400,"480,645888550","4,806458886","4,806458886","5,627000000","0,260811733","0,286669580","12604,735441786"
176500,"509,181662268","5,091816623","5,091816623","5,627000000","0,267903645","0,437510143","12582,270164809"
176600,"599,791357151","5,997913572","5,997913572","5,627000000","0,103604907","-0,070838235","12556,730558289"
176700,"596,067164430","5,960671644","5,960671644","5,627000000","0,010210323","-0,037782475","12722,547211535"
176800,"610,625565455","6,106255655","6,106255655","5,627000000","-0,191467132","-0,463088346","12764,085593488"
176900,"500,523590946","5,005235909","5,005235909","5,627000000","-0,204034973","-0,289172563","12938,945441964"
177000,"609,754617991","6,097546180","6,097546180","5,627000000","0,118797312","0,343814906","12650,692269570"
177100,"551,425644002","5,514256440","5,514256440","5,627000000","0,558741623","-0,164105375","12653,266939679"
177200,"558,150518264","5,581505183","5,581505183","5,627000000","0,277138328","0,218393050","12640,158798544"
177300,"521,199324272","5,211993243","5,211993243","5,627000000","-0,217672447","-0,195609205","12769,020363896"
177400,"659,937885543","6,599378855","6,599378855","5,627000000","-0,172910105","-0,008531338","12580,918159651"
177500,"593,843271780","5,938432718","5,938432718","5,627000000","-0,216006538","-0,170104222","12725,010263038"
177600,"549,862305081","5,498623051","5,498623051","5,627000000","-0,124388690","0,047591886","12772,950176047"
177700,"467,769467435","4,677694674","4,677694674","5,627000000","0,542660990","-0,075703562","12882,664877230"
177800,"632,504838195","6,325048382","6,325048382","5,627000000","-0,106067341","0,147707409","12603,255084611"
177900,"521,797019503","5,217970195","5,217970195","5,627000000","-0,172485286","0,078081411","12810,572494785"
178000,"509,234495363","5,092344954","5,092344954","5,627000000","-0,046208905","-0,122487410","12830,797435109"
178100,"488,487028484","4,884870285","4,884870285","5,627000000","0,132152590","0,196185215","12906,652455331"
178200,"548,629775994","5,486297760","5,486297760","5,627000000","0,152701723","-0,286138176","12858,069557413"
178300,"702,465516747","7,024655167","7,024655167","5,627000000","0,314331183","-0,018195328","12623,715169511"
178400,"623,297601285","6,232976013","6,232976013","5,627000000","0,186454407","0,336237805","12618,379504533"
178500,"494,339527355","4,943395274","4,943395274","5,627000000","0,025661384","0,066022065","12622,200402763"
178600,"417,253928309","4,172539283","4,172539283","5,627000000","-0,332202015","-0,107009697","12684,994547928"
178700,"523,965076474","5,239650765","5,239650765","5,627000000","-0,217711571","0,020788703","12582,256857494"
178800,"552,351856574","5,523518566","5,523518566","5,627000000","0,107028990","-0,456411407","12724,982362105"
178900,"705,830612056","7,058306121","7,058306121","5,627000000","0,237867720","-0,059999406","12646,885492680"
179000,"618,778456327","6,187784563","6,187784563","5,627000000","0,113782222","-0,002872411","12752,063345042"
179100,"587,533926653","5,875339267","5,875339267","5,627000000","0,261827899","0,285672810","12660,648019052"
179200,"575,623589696","5,756235897","5,756235897","5,627000000","-0,275933926","-0,358559652","12541,112663872"
179300,"528,270670226","5,282706702","5,282706702","5,627000000","0,027397231","-0,161208434","12554,552333497"
179400,"500,430816533","5,004308165","5,004308165","5,627000000","0,238654964","0,081371633","12649,345942169"
179500,"563,098871400","5,630988714","5,630988714","5,627000000","0,251820593","0,104152547","12672,804779117"
179600,"658,773032685","6,587730327","6,587730327","5,627000000","0,255087513","-0,177261448","12616,789423208"
179700,"530,364152753","5,303641528","5,303641528","5,627000000","-0,027617152","-0,127656859","12843,024211039"
179800,"584,409115444","5,844091154","5,844091154","5,627000000","-0,425213283","0,465794312","12651,240311501"
179900,"526,366441017","5,263664410","5,263664410","5,627000000","-0,179882076","0,453363858","12656,330123293"
180000,"455,238789839","4,552387898","4,552387898","5,627000000","-0,133959124","-0,168159266","12736,240373744"
180100,"587,490896547","5,874908965","5,874908965","5,627000000","0,248895177","-0,464960459","12590,472448512"
180200,"631,166876871","6,311668769","6,311668769","5,627000000","0,466679814","-0,324251925","12713,498084771"
180300,"592,616011340","5,926160113","5,926160113","5,627000000","0,011474234","0,195958206","12919,791578067"
180400,"713,312485123","7,133124851","7,133124851","5,627000000","-0,602479276","0,399440669","12666,641964172"
180500,"605,209797112","6,052097971","6,052097971","5,627000000","-0,526863534","0,139096484","12709,048385794"
180600,"570,985509159","5,709855092","5,709855092","5,627000000","-0,090923675","-0,186691568","12579,452049516"
180700,"475,026743623","4,750267436","4,750267436","5,627000000","0,360288454","-0,342770697","12596,959108448"
180800,"486,671391671","4,866713917","4,866713917","5,627000000","0,751083051","-0,317196142","12530,425407173"
180900,"516,294145017","5,162941450","5,162941450","5,627000000","0,267882260","0,024302368","12541,898528029"
181000,"622,818719722","6,228187197","6,228187197","5,627000000","0,044423169","0,213391761","12431,628745672"
181100,"578,529017362","5,785290174","5,785290174","5,627000000","-0,590318953","0,206459103","12584,008020822"
181200,"622,529335537","6,225293355","6,225293355","5,627000000","-0,436226865","0,005146624","12519,244566050"
181300,"559,320810451","5,593208105","5,593208105","5,627000000","0,332644023","-0,232975424","12537,540304717"
181400,"477,659770855","4,776597709","4,776597709","5,627000000","0,444022322","-0,510800806","12584,301484441"
181500,"477,632088282","4,776320883","4,776320883","5,627000000","0,351596092","0,221794007","12584,092492564"
181600,"520,644421807","5,206444218","5,206444218","5,627000000","-0,506233012","0,265056175","12669,506844978"
181700,"629,319626132","6,293196261","6,293196261","5,627000000","-0,486303168","0,584104978","12692,104374835"
181800,"614,822455173","6,148224552","6,148224552","5,627000000","-0,564204860","-0,020554052","12766,204563500"
181900,"581,669070240","5,816690702","5,816690702","5,627000000","0,050182186","0,156398069","12741,864471000"
182000,"495,253370797","4,952533708","4,952533708","5,627000000","0,434528154","-0,287060829","12846,254108773"
182100,"493,820803347","4,938208033","4,938208033","5,627000000","0,596279217","-0,168708316","12803,697463470"
182200,"444,659138701","4,446591387","4,446591387","5,627000000","-0,022524660","-0,084999492","12871,511266723"
182300,"558,305309335","5,583053093","5,583053093","5,627000000","-0,147212080","-0,199522472","12723,973281869"
182400,"573,767518134","5,737675181","5,737675181","5,627000000","-0,384429069","0,124180268","12744,800885171"
182500,"575,475171995","5,754751720","5,754751720","5,627000000","-0,454943467","0,002486498","12743,006310174"
182600,"606,580615897","6,065806159","6,065806159","5,627000000","0,163003699","-0,054404965","12653,562013707"
182700,"483,292175093","4,832921751","4,832921751","5,627000000","0,460079898","-0,022747133","12832,356433290"
182800,"570,373495507","5,703734955","5,703734955","5,627000000","0,068743410","-0,460919955","12700,797991800"
182900,"632,076947040","6,320769470","6,320769470","5,627000000","0,087154140","-0,303443002","12627,700261624"
183000,"475,209832816","4,752098328","4,752098328","5,627000000","-0,496052177","0,104293589","12964,188624339"
183100,"725,074077005","7,250740770","7,250740770","5,627000000","-0,417522461","0,647844171","12529,539922236"
183200,"607,454725066","6,074547251","6,074547251","5,627000000","0,261089109","0,262242762","12730,288026489"
183300,"531,999534692","5,319995347","5,319995347","5,627000000","0,145151028","-0,041537940","12875,888762567"
183400,"542,130382858","5,421303829","5,421303829","5,627000000","0,248112501","-0,284102967","12845,022579090"
183500,"537,947003083","5,379470031","5,379470031","5,627000000","0,329859772","0,107853530","12839,309753389"
183600,"598,954646117","5,989546461","5,989546461","5,627000000","0,161472868","0,497848833","12768,143713124"
183700,"570,729033253","5,707290333","5,707290333","5,627000000","-0,337487511","0,155461804","12812,562301876"
183800,"581,104318720","5,811043187","5,811043187","5,627000000","-0,229442086","-0,043738079","12700,456877028"
183900,"520,578173841","5,205781738","5,205781738","5,627000000","-0,129905411","-0,186516956","12733,267848017"
184000,"416,224888245","4,162248882","4,162248882","5,627000000","0,320170074","-0,188183606","12935,386380981"
184100,"631,872759158","6,318727592","6,318727592","5,627000000","0,245810537","-0,296267856","12685,756610572"
184200,"670,479484400","6,704794844","6,704794844","5,627000000","0,346186081","0,125771264","12705,434649970"
184300,"583,573877003","5,835738770","5,835738770","5,627000000","0,263261135","0,214962661","12808,528003243"
184400,"609,752133876","6,097521339","6,097521339","5,627000000","-0,379610867","0,064538826","12689,422738187"
184500,"533,280587425","5,332805874","5,332805874","5,627000000","-0,209521445","0,092320039","12764,348629360"
184600,"573,712965670","5,737129657","5,737129657","5,627000000","0,069265119","0,040902901","12610,463625145"
184700,"474,373596189","4,743735962","4,743735962","5,627000000","0,276150309","-0,013007401","12775,078873491"
184800,"556,612448324","5,566124483","5,566124483","5,627000000","0,265836827","-0,074987774","12722,711903759"
184900,"614,090696548","6,140906965","6,140906965","5,627000000","0,096637207","0,219469691","12786,512401045"
185000,"597,504326492","5,975043265","5,975043265","5,627000000","-0,077434202","0,191494163","12908,281504839"
185100,"589,857235553","5,898572356","5,898572356","5,627000000","0,037708993","-0,196060240","12840,520693960"
185200,"593,749530574","5,937495306","5,937495306","5,627000000","0,133882607","-0,228552985","12625,433481958"
185300,"477,460401508","4,774604015","4,774604015","5,627000000","0,045568495","-0,301985779","12619,825006759"
185400,"476,440955807","4,764409558","4,764409558","5,627000000","0,093608754","0,057946295","12583,758173917"
185500,"512,683485850","5,126834859","5,126834859","5,627000000","-0,353032334","0,209499828","12645,339053875"
185600,"621,543007392","6,215430074","6,215430074","5,627000000","-0,181450778","0,407006648","12670,275396344"
185700,"743,387872363","7,433878724","7,433878724","5,627000000","0,390079477","0,233055509","12645,211974070"
185800,"639,112081476","6,391120815","6,391120815","5,627000000","0,173953235","-0,426858069","12761,317373062"
185900,"526,367333234","5,263673332","5,263673332","5,627000000","-0,194117963","-0,165977366","12663,647216739"
186000,"530,436813031","5,304368130","5,304368130","5,627000000","0,136250797","0,154989442","12415,131600508"
186100,"411,471754814","4,114717548","4,114717548","5,627000000","-0,105171424","0,115858941","12575,361688956"
186200,"492,997279564","4,929972796","4,929972796","5,627000000","0,130863038","0,232389961","12571,446772461"
186300,"611,091658670","6,110916587","6,110916587","5,627000000","0,322917432","-0,029492467","12710,167226803"
186400,"779,217983578","7,792179836","7,792179836","5,627000000","-0,250204196","0,083263424","12798,866675599"
186500,"625,380027796","6,253800278","6,253800278","5,627000000","0,143839966","-0,177505930","12876,912832489"
186600,"443,457826854","4,434578269","4,434578269","5,627000000","0,111763727","0,391229285","12765,754726685"
186700,"448,777840398","4,487778404","4,487778404","5,627000000","0,353421192","0,163932183","12617,920760879"
186800,"442,819460296","4,428194603","4,428194603","5,627000000","0,152657320","-0,027147650","12715,337567376"
186900,"656,442578937","6,564425789","6,564425789","5,627000000","-0,034768198","-0,143662060","12573,680635459"
187000,"616,376345976","6,163763460","6,163763460","5,627000000","0,127952453","0,182551925","12880,510345577"
187100,"747,156414793","7,471564148","7,471564148","5,627000000","-0,209229534","-0,039666884","12707,642470017"
187200,"536,124515263","5,361245153","5,361245153","5,627000000","-0,108959406","-0,015944914","12832,057006349"
187300,"446,759740989","4,467597410","4,467597410","5,627000000","0,002549794","-0,027210005","12792,351468520"
187400,"601,641745761","6,016417458","6,016417458","5,627000000","0,013100306","-0,170011386","12426,367317600"
187500,"481,673025513","4,816730255","4,816730255","5,627000000","-0,016653018","0,115581364","12668,192245395"
187600,"513,177889986","5,131778900","5,131778900","5,627000000","-0,160912789","0,112896530","12771,390276968"
187700,"624,842462326","6,248424623","6,248424623","5,627000000","0,207962103","0,142766086","12835,473544551"
187800,"672,481141370","6,724811414","6,724811414","5,627000000","-0,237368161","0,183826818","12937,353390012"
187900,"675,615563963","6,756155640","6,756155640","5,627000000","0,323882868","-0,174441062","12839,850262305"
188000,"515,463478477","5,154634785","5,154634785","5,627000000","0,235011069","-0,139294103","12862,978577291"
188100,"531,615435986","5,316154360","5,316154360","5,627000000","0,007694712","0,074153368","12626,152806353"
188200,"503,205445148","5,032054451","5,032054451","5,627000000","0,244152160","-0,090126750","12572,000237497"
188300,"476,785060239","4,767850602","4,767850602","5,627000000","-0,266365932","-0,052414982","12659,654461761"
188400,"580,921695675","5,809216957","5,809216957","5,627000000","0,059431658","0,115275248","12645,536513073"
188500,"632,230041421","6,322300414","6,322300414","5,627000000","-0,195799585","-0,016649903","12760,391645978"
188600,"655,547200922","6,555472009","6,555472009","5,627000000","0,230987142","-0,045984211","12796,622990309"
188700,"571,935008769","5,719350088","5,719350088","5,627000000","0,307509644","0,022623887","12846,257529606"
188800,"564,816747093","5,648167471","5,648167471","5,627000000","0,271172539","0,065849813","12688,716463211"
188900,"466,454216307","4,664542163","4,664542163","5,627000000","0,142420277","-0,100960866","12716,019777530"
189000,"428,708636188","4,287086362","4,287086362","5,627000000","-0,358109190","0,057275746","12757,356688279"
189100,"610,081993219","6,100819932","6,100819932","5,627000000","0,088247069","0,094570377","12531,320791206"
189200,"543,459974910","5,434599749","5,434599749","5,627000000","0,298482748","-0,024994811","12805,468883157"
189300,"593,480521557","5,934805216","5,934805216","5,627000000","0,175187011","-0,106069479","12853,626311579"
189400,"687,518891620","6,875188916","6,875188916","5,627000000","-0,021450712","0,350530278","12711,418952834"
189500,"558,491070002","5,584910700","5,584910700","5,627000000","-0,455231763","-0,043896565","12769,322021314"
189600,"488,632392235","4,886323922","4,886323922","5,627000000","-0,215506766","-0,103393302","12662,453267018"
189700,"387,428021670","3,874280217","3,874280217","5,627000000","0,258732614","-0,284129563","12752,472249512"
189800,"525,188689285","5,251886893","5,251886893","5,627000000","0,325438024","-0,089552284","12609,425814259"
189900,"649,370266624","6,493702666","6,493702666","5,627000000","0,209062461","0,362189224","12569,548649696"
190000,"599,792343913","5,997923439","5,997923439","5,627000000","-0,234282581","0,070085888","12688,858391178"
190100,"574,401539677","5,744015397","5,744015397","5,627000000","-0,303911765","-0,033736209","12580,494930421"
190200,"533,473403772","5,334734038","5,334734038","5,627000000","0,011362090","-0,381781241","12501,247737006"
